start,end,no2,no2_unit,latitude,longitude
2020-08-01 22:00:00,2020-08-01 23:00:00,20.130000000000000000,ug.m-3,44.4264,26.1406
2020-08-01 23:00:00,2020-08-02 00:00:00,10.560000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 00:00:00,2020-08-02 01:00:00,8.900000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 02:00:00,2020-08-02 03:00:00,8.770000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 03:00:00,2020-08-02 04:00:00,8.320000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 04:00:00,2020-08-02 05:00:00,8.000000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 05:00:00,2020-08-02 06:00:00,9.840000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 06:00:00,2020-08-02 07:00:00,10.070000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 07:00:00,2020-08-02 08:00:00,10.050000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 08:00:00,2020-08-02 09:00:00,8.680000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 09:00:00,2020-08-02 10:00:00,8.210000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 10:00:00,2020-08-02 11:00:00,8.800000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 11:00:00,2020-08-02 12:00:00,8.710000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 12:00:00,2020-08-02 13:00:00,8.880000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 13:00:00,2020-08-02 14:00:00,8.960000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 14:00:00,2020-08-02 15:00:00,6.960000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 15:00:00,2020-08-02 16:00:00,7.170000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 16:00:00,2020-08-02 17:00:00,7.310000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 17:00:00,2020-08-02 18:00:00,8.860000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 18:00:00,2020-08-02 19:00:00,12.220000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 19:00:00,2020-08-02 20:00:00,22.140000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 20:00:00,2020-08-02 21:00:00,29.820000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 21:00:00,2020-08-02 22:00:00,32.580000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 22:00:00,2020-08-02 23:00:00,25.360000000000000000,ug.m-3,44.4264,26.1406
2020-08-02 23:00:00,2020-08-03 00:00:00,19.960000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 00:00:00,2020-08-03 01:00:00,13.500000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 01:00:00,2020-08-03 02:00:00,10.650000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 03:00:00,2020-08-03 04:00:00,16.110000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 04:00:00,2020-08-03 05:00:00,27.840000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 05:00:00,2020-08-03 06:00:00,37.180000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 06:00:00,2020-08-03 07:00:00,34.490000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 07:00:00,2020-08-03 08:00:00,32.960000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 08:00:00,2020-08-03 09:00:00,28.490000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 09:00:00,2020-08-03 10:00:00,28.600000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 10:00:00,2020-08-03 11:00:00,27.300000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 11:00:00,2020-08-03 12:00:00,22.240000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 12:00:00,2020-08-03 13:00:00,20.920000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 13:00:00,2020-08-03 14:00:00,21.840000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 14:00:00,2020-08-03 15:00:00,38.170000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 15:00:00,2020-08-03 16:00:00,45.360000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 16:00:00,2020-08-03 17:00:00,20.460000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 17:00:00,2020-08-03 18:00:00,29.000000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 18:00:00,2020-08-03 19:00:00,22.760000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 19:00:00,2020-08-03 20:00:00,29.720000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 20:00:00,2020-08-03 21:00:00,21.160000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 21:00:00,2020-08-03 22:00:00,17.660000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 22:00:00,2020-08-03 23:00:00,12.580000000000000000,ug.m-3,44.4264,26.1406
2020-08-03 23:00:00,2020-08-04 00:00:00,10.730000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 00:00:00,2020-08-04 01:00:00,11.860000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 01:00:00,2020-08-04 02:00:00,10.100000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 02:00:00,2020-08-04 03:00:00,11.670000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 04:00:00,2020-08-04 05:00:00,20.560000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 05:00:00,2020-08-04 06:00:00,33.650000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 06:00:00,2020-08-04 07:00:00,33.580000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 07:00:00,2020-08-04 08:00:00,26.710000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 08:00:00,2020-08-04 09:00:00,26.870000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 09:00:00,2020-08-04 10:00:00,25.440000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 10:00:00,2020-08-04 11:00:00,23.380000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 11:00:00,2020-08-04 12:00:00,15.260000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 12:00:00,2020-08-04 13:00:00,15.100000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 13:00:00,2020-08-04 14:00:00,15.190000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 14:00:00,2020-08-04 15:00:00,14.140000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 15:00:00,2020-08-04 16:00:00,18.440000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 16:00:00,2020-08-04 17:00:00,19.060000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 17:00:00,2020-08-04 18:00:00,18.520000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 18:00:00,2020-08-04 19:00:00,24.920000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 19:00:00,2020-08-04 20:00:00,34.230000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 20:00:00,2020-08-04 21:00:00,27.730000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 21:00:00,2020-08-04 22:00:00,17.890000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 22:00:00,2020-08-04 23:00:00,13.900000000000000000,ug.m-3,44.4264,26.1406
2020-08-04 23:00:00,2020-08-05 00:00:00,11.240000000000000000,ug.m-3,44.4264,26.1406
