start,end,location,pm10,pm2_5,no2,temperature,humidity,wind_speed,pressure,longitude,latitude
2022-01-01 00:00:00,2022-01-01 01:00:00,Punct_2,57.34,42.91279728,30.48,3.8,99.0,3.6,1017.7,26.127289,44.444925
2022-01-01 00:00:00,2022-01-01 01:00:00,Punct_3,53.68,40.17368256,29.63,3.8,99.0,3.6,1017.7,26.127289,44.444925
2022-01-01 01:00:00,2022-01-01 02:00:00,Punct_2,54.32,40.652653439999995,30.11,3.9,99.0,7.2,1017.2,26.127289,44.444925
2022-01-01 01:00:00,2022-01-01 02:00:00,Punct_3,50.13,37.51689096,22.5,3.9,99.0,7.2,1017.2,26.127289,44.444925
2022-01-01 02:00:00,2022-01-01 03:00:00,Punct_2,29.33,21.95033736,26.94,3.8,100.0,7.2,1017.0,26.127289,44.444925
2022-01-01 02:00:00,2022-01-01 03:00:00,Punct_3,38.55,28.850511599999997,23.24,3.8,100.0,7.2,1017.0,26.127289,44.444925
2022-01-01 03:00:00,2022-01-01 04:00:00,Punct_2,27.5,20.580779999999997,31.09,3.9,99.0,7.2,1016.7,26.127289,44.444925
2022-01-01 03:00:00,2022-01-01 04:00:00,Punct_3,32.87,24.599645039999995,25.12,3.9,99.0,7.2,1016.7,26.127289,44.444925
2022-01-01 04:00:00,2022-01-01 05:00:00,Punct_2,27.82,20.82026544,30.76,3.7,98.0,7.2,1016.2,26.127289,44.444925
2022-01-01 04:00:00,2022-01-01 05:00:00,Punct_3,33.31,24.92893752,24.12,3.7,98.0,7.2,1016.2,26.127289,44.444925
2022-01-01 05:00:00,2022-01-01 06:00:00,Punct_2,28.87,21.60607704,31.31,2.9,100.0,7.2,1016.2,26.127289,44.444925
2022-01-01 05:00:00,2022-01-01 06:00:00,Punct_3,36.34,27.19656528,23.99,2.9,100.0,7.2,1016.2,26.127289,44.444925
2022-01-01 06:00:00,2022-01-01 07:00:00,Punct_2,31.33,23.447121359999997,30.75,3.0,100.0,3.6,1016.8,26.127289,44.444925
2022-01-01 06:00:00,2022-01-01 07:00:00,Punct_3,39.3,29.411805599999997,26.76,3.0,100.0,3.6,1016.8,26.127289,44.444925
2022-01-01 07:00:00,2022-01-01 08:00:00,Punct_2,34.38,25.72971696,29.94,3.7,100.0,3.6,1016.8,26.127289,44.444925
2022-01-01 07:00:00,2022-01-01 08:00:00,Punct_3,42.64,31.91143488,25.75,3.7,100.0,3.6,1016.8,26.127289,44.444925
2022-01-01 08:00:00,2022-01-01 09:00:00,Punct_2,35.77,26.76998184,26.13,4.3,95.0,7.2,1017.5,26.127289,44.444925
2022-01-01 08:00:00,2022-01-01 09:00:00,Punct_3,44.12,33.01905504,18.94,4.3,95.0,7.2,1017.5,26.127289,44.444925
2022-01-01 09:00:00,2022-01-01 10:00:00,Punct_2,38.33,28.68586536,28.23,6.6,87.0,3.6,1017.2,26.127289,44.444925
2022-01-01 09:00:00,2022-01-01 10:00:00,Punct_3,44.7,33.4531224,23.2,6.6,87.0,3.6,1017.2,26.127289,44.444925
2022-01-01 10:00:00,2022-01-01 11:00:00,Punct_2,45.09,33.74499528,32.9,8.4,82.0,7.2,1016.8,26.127289,44.444925
2022-01-01 10:00:00,2022-01-01 11:00:00,Punct_3,48.89,36.588884879999995,26.6,8.4,82.0,7.2,1016.8,26.127289,44.444925
2022-01-01 12:00:00,2022-01-01 13:00:00,Punct_2,39.79,29.778517679999997,33.93,9.9,82.0,3.6,1016.8,26.127289,44.444925
2022-01-01 12:00:00,2022-01-01 13:00:00,Punct_3,39.85,29.8234212,27.09,9.9,82.0,3.6,1016.8,26.127289,44.444925
2022-01-01 13:00:00,2022-01-01 14:00:00,Punct_2,32.88,24.60712896,28.15,10.6,83.0,7.2,1016.5,26.127289,44.444925
2022-01-01 13:00:00,2022-01-01 14:00:00,Punct_3,35.51,26.575399919999995,25.67,10.6,83.0,7.2,1016.5,26.127289,44.444925
2022-01-01 14:00:00,2022-01-01 15:00:00,Punct_2,31.91,23.881188719999997,31.27,12.0,81.0,7.2,1016.7,26.127289,44.444925
2022-01-01 14:00:00,2022-01-01 15:00:00,Punct_3,36.19,27.084306479999995,29.08,12.0,81.0,7.2,1016.7,26.127289,44.444925
2022-01-01 15:00:00,2022-01-01 16:00:00,Punct_2,30.24,22.631374079999997,38.47,10.4,89.0,3.6,1017.3,26.127289,44.444925
2022-01-01 15:00:00,2022-01-01 16:00:00,Punct_3,30.22,22.616406239999996,40.93,10.4,89.0,3.6,1017.3,26.127289,44.444925
2022-01-01 16:00:00,2022-01-01 17:00:00,Punct_2,30.96,23.17021632,48.74,8.6,95.0,3.6,1017.7,26.127289,44.444925
2022-01-01 16:00:00,2022-01-01 17:00:00,Punct_3,28.36,21.22439712,52.22,8.6,95.0,3.6,1017.7,26.127289,44.444925
2022-01-01 17:00:00,2022-01-01 18:00:00,Punct_2,49.55,37.0828236,54.06,7.1,99.0,11.9,1018.3,26.127289,44.444925
2022-01-01 17:00:00,2022-01-01 18:00:00,Punct_3,36.63,27.41359896,64.24,7.1,99.0,11.9,1018.3,26.127289,44.444925
2022-01-01 18:00:00,2022-01-01 19:00:00,Punct_2,42.25,31.619562,53.82,7.2,100.0,3.6,1018.8,26.127289,44.444925
2022-01-01 18:00:00,2022-01-01 19:00:00,Punct_3,50.91,38.10063672,75.74,7.2,100.0,3.6,1018.8,26.127289,44.444925
2022-01-01 19:00:00,2022-01-01 20:00:00,Punct_2,51.74,38.72180208,60.64,7.6,100.0,3.6,1019.4,26.127289,44.444925
2022-01-01 19:00:00,2022-01-01 20:00:00,Punct_3,63.24,47.32831008,72.21,7.6,100.0,3.6,1019.4,26.127289,44.444925
2022-01-01 20:00:00,2022-01-01 21:00:00,Punct_2,61.06,45.69681552,63.01,6.9,100.0,3.6,1019.8,26.127289,44.444925
2022-01-01 20:00:00,2022-01-01 21:00:00,Punct_3,76.14,56.98256687999999,65.32,6.9,100.0,3.6,1019.8,26.127289,44.444925
2022-01-01 21:00:00,2022-01-01 22:00:00,Punct_2,61.68,46.16081856,57.47,6.1,100.0,3.6,1020.3,26.127289,44.444925
2022-01-01 21:00:00,2022-01-01 22:00:00,Punct_3,99.97,74.81674824,65.29,6.1,100.0,3.6,1020.3,26.127289,44.444925
2022-01-01 22:00:00,2022-01-01 23:00:00,Punct_2,60.38,45.18790896,57.53,5.9,99.0,7.2,1020.7,26.127289,44.444925
2022-01-01 22:00:00,2022-01-01 23:00:00,Punct_3,92.44,69.18135647999999,54.26,5.9,99.0,7.2,1020.7,26.127289,44.444925
2022-01-01 23:00:00,2022-01-02 00:00:00,Punct_2,54.51,40.794847919999995,53.06,5.4,100.0,3.6,1020.9,26.127289,44.444925
2022-01-01 23:00:00,2022-01-02 00:00:00,Punct_3,70.33,52.63440935999999,44.75,5.4,100.0,3.6,1020.9,26.127289,44.444925
2022-01-02 00:00:00,2022-01-02 01:00:00,Punct_1,46.48,42.36,30.2,4.8,100.0,7.2,1021.3,26.1406,44.4264
2022-01-02 00:00:00,2022-01-02 01:00:00,Punct_2,43.33,32.42782536,44.18,4.8,100.0,7.2,1021.3,26.127289,44.444925
2022-01-02 00:00:00,2022-01-02 01:00:00,Punct_3,49.69,37.18759848,35.06,4.8,100.0,7.2,1021.3,26.127289,44.444925
2022-01-02 01:00:00,2022-01-02 02:00:00,Punct_1,33.5,30.73,18.84,3.6,100.0,3.6,1021.8,26.1406,44.4264
2022-01-02 01:00:00,2022-01-02 02:00:00,Punct_2,10.62,7.947923039999999,31.1,3.6,100.0,3.6,1021.8,26.127289,44.444925
2022-01-02 01:00:00,2022-01-02 02:00:00,Punct_3,13.41,10.03593672,22.63,3.6,100.0,3.6,1021.8,26.127289,44.444925
2022-01-02 02:00:00,2022-01-02 03:00:00,Punct_1,19.34,17.39,16.96,2.9,100.0,3.6,1021.8,26.1406,44.4264
2022-01-02 02:00:00,2022-01-02 03:00:00,Punct_2,7.31,5.4707455199999995,27.79,2.9,100.0,3.6,1021.8,26.127289,44.444925
2022-01-02 02:00:00,2022-01-02 03:00:00,Punct_3,11.0,8.232312,21.19,2.9,100.0,3.6,1021.8,26.127289,44.444925
2022-01-02 03:00:00,2022-01-02 04:00:00,Punct_1,14.99,12.92,14.68,2.7,100.0,3.6,1022.1,26.1406,44.4264
2022-01-02 03:00:00,2022-01-02 04:00:00,Punct_2,6.59,4.931903279999999,29.38,2.7,100.0,3.6,1022.1,26.127289,44.444925
2022-01-02 03:00:00,2022-01-02 04:00:00,Punct_3,12.17,9.10793064,19.33,2.7,100.0,3.6,1022.1,26.127289,44.444925
2022-01-02 04:00:00,2022-01-02 05:00:00,Punct_1,16.07,13.79,17.5,2.2,100.0,3.6,1022.7,26.1406,44.4264
2022-01-02 04:00:00,2022-01-02 05:00:00,Punct_2,7.97,5.9646842399999995,30.51,2.2,100.0,3.6,1022.7,26.127289,44.444925
2022-01-02 04:00:00,2022-01-02 05:00:00,Punct_3,11.46,8.57657232,24.7,2.2,100.0,3.6,1022.7,26.127289,44.444925
2022-01-02 05:00:00,2022-01-02 06:00:00,Punct_1,18.31,15.59,29.27,2.1,99.0,5.0,1023.4,26.1406,44.4264
2022-01-02 05:00:00,2022-01-02 06:00:00,Punct_2,12.26,9.17528592,29.92,2.1,99.0,5.0,1023.4,26.127289,44.444925
2022-01-02 05:00:00,2022-01-02 06:00:00,Punct_3,16.25,12.16137,31.84,2.1,99.0,5.0,1023.4,26.127289,44.444925
2022-01-02 06:00:00,2022-01-02 07:00:00,Punct_1,20.72,17.65,29.78,1.6,100.0,3.6,1024.3,26.1406,44.4264
2022-01-02 06:00:00,2022-01-02 07:00:00,Punct_2,13.36,9.99851712,32.29,1.6,100.0,3.6,1024.3,26.127289,44.444925
2022-01-02 06:00:00,2022-01-02 07:00:00,Punct_3,19.15,14.331706799999996,33.52,1.6,100.0,3.6,1024.3,26.127289,44.444925
2022-01-02 07:00:00,2022-01-02 08:00:00,Punct_1,22.32,19.13,29.18,1.1,100.0,3.6,1025.4,26.1406,44.4264
2022-01-02 07:00:00,2022-01-02 08:00:00,Punct_2,10.32,7.72340544,27.71,1.1,100.0,3.6,1025.4,26.127289,44.444925
2022-01-02 07:00:00,2022-01-02 08:00:00,Punct_3,14.67,10.97891064,27.42,1.1,100.0,3.6,1025.4,26.127289,44.444925
2022-01-02 08:00:00,2022-01-02 09:00:00,Punct_1,17.46,14.33,19.88,2.6,100.0,3.6,1025.8,26.1406,44.4264
2022-01-02 08:00:00,2022-01-02 09:00:00,Punct_2,6.25,4.677449999999999,24.31,2.6,100.0,3.6,1025.8,26.127289,44.444925
2022-01-02 08:00:00,2022-01-02 09:00:00,Punct_3,10.18,7.618630559999999,28.64,2.6,100.0,3.6,1025.8,26.127289,44.444925
2022-01-02 09:00:00,2022-01-02 10:00:00,Punct_1,12.01,10.13,17.09,5.8,100.0,7.2,1026.0,26.1406,44.4264
2022-01-02 09:00:00,2022-01-02 10:00:00,Punct_2,6.5,4.864547999999999,26.27,5.8,100.0,7.2,1026.0,26.127289,44.444925
2022-01-02 09:00:00,2022-01-02 10:00:00,Punct_3,7.03,5.26119576,22.97,5.8,100.0,7.2,1026.0,26.127289,44.444925
2022-01-02 10:00:00,2022-01-02 11:00:00,Punct_1,15.96,13.99,11.3,8.1,82.0,7.2,1026.0,26.1406,44.4264
2022-01-02 10:00:00,2022-01-02 11:00:00,Punct_2,6.31,4.7223535199999995,32.2,8.1,82.0,7.2,1026.0,26.127289,44.444925
2022-01-02 10:00:00,2022-01-02 11:00:00,Punct_3,6.94,5.1938404799999995,20.14,8.1,82.0,7.2,1026.0,26.127289,44.444925
2022-01-02 11:00:00,2022-01-02 12:00:00,Punct_1,17.17,13.53,13.83,7.5,82.0,7.2,1025.9,26.1406,44.4264
2022-01-02 11:00:00,2022-01-02 12:00:00,Punct_2,9.46,7.0797883200000005,33.76,7.5,82.0,7.2,1025.9,26.127289,44.444925
2022-01-02 11:00:00,2022-01-02 12:00:00,Punct_3,13.18,9.86380656,24.47,7.5,82.0,7.2,1025.9,26.127289,44.444925
2022-01-02 12:00:00,2022-01-02 13:00:00,Punct_1,18.77,14.09,18.77,8.6,78.0,3.6,1025.2,26.1406,44.4264
2022-01-02 13:00:00,2022-01-02 14:00:00,Punct_1,19.99,13.09,19.55,8.9,72.0,3.6,1024.7,26.1406,44.4264
2022-01-02 13:00:00,2022-01-02 14:00:00,Punct_2,15.77,11.80214184,43.73,8.9,72.0,3.6,1024.7,26.127289,44.444925
2022-01-02 13:00:00,2022-01-02 14:00:00,Punct_3,11.27,8.43437784,39.79,8.9,72.0,3.6,1024.7,26.127289,44.444925
2022-01-02 14:00:00,2022-01-02 15:00:00,Punct_1,19.28,10.73,24.51,8.5,74.0,3.6,1024.4,26.1406,44.4264
2022-01-02 14:00:00,2022-01-02 15:00:00,Punct_2,19.61,14.67596712,48.79,8.5,74.0,3.6,1024.4,26.127289,44.444925
2022-01-02 14:00:00,2022-01-02 15:00:00,Punct_3,14.03,10.499939759999998,37.88,8.5,74.0,3.6,1024.4,26.127289,44.444925
2022-01-02 15:00:00,2022-01-02 16:00:00,Punct_1,21.31,12.68,27.21,7.9,77.0,3.6,1024.1,26.1406,44.4264
2022-01-02 15:00:00,2022-01-02 16:00:00,Punct_2,16.13,12.071562959999998,38.42,7.9,77.0,3.6,1024.1,26.127289,44.444925
2022-01-02 15:00:00,2022-01-02 16:00:00,Punct_3,10.59,7.925471279999999,43.83,7.9,77.0,3.6,1024.1,26.127289,44.444925
2022-01-02 16:00:00,2022-01-02 17:00:00,Punct_1,21.81,13.04,27.01,7.2,78.0,4.0,1023.8,26.1406,44.4264
2022-01-02 16:00:00,2022-01-02 17:00:00,Punct_2,16.86,12.61788912,40.46,7.2,78.0,4.0,1023.8,26.127289,44.444925
2022-01-02 16:00:00,2022-01-02 17:00:00,Punct_3,15.28,11.435429759999998,47.58,7.2,78.0,4.0,1023.8,26.127289,44.444925
2022-01-02 17:00:00,2022-01-02 18:00:00,Punct_1,19.84,13.6,25.88,6.0,86.0,3.6,1023.6,26.1406,44.4264
2022-01-02 17:00:00,2022-01-02 18:00:00,Punct_2,22.52,16.85378784,45.52,6.0,86.0,3.6,1023.6,26.127289,44.444925
2022-01-02 17:00:00,2022-01-02 18:00:00,Punct_3,18.36,13.740477119999998,50.47,6.0,86.0,3.6,1023.6,26.127289,44.444925
2022-01-02 18:00:00,2022-01-02 19:00:00,Punct_1,18.23,15.16,21.54,6.7,89.0,3.6,1023.0,26.1406,44.4264
2022-01-02 18:00:00,2022-01-02 19:00:00,Punct_2,22.58,16.898691359999997,29.06,6.7,89.0,3.6,1023.0,26.127289,44.444925
2022-01-02 18:00:00,2022-01-02 19:00:00,Punct_3,20.96,15.68629632,35.95,6.7,89.0,3.6,1023.0,26.127289,44.444925
2022-01-02 19:00:00,2022-01-02 20:00:00,Punct_1,18.2,15.52,19.43,5.0,96.0,1.8,1022.4,26.1406,44.4264
2022-01-02 19:00:00,2022-01-02 20:00:00,Punct_2,27.84,20.835233279999997,38.87,5.0,96.0,1.8,1022.4,26.127289,44.444925
2022-01-02 19:00:00,2022-01-02 20:00:00,Punct_3,26.89,20.12426088,47.07,5.0,96.0,1.8,1022.4,26.127289,44.444925
2022-01-02 20:00:00,2022-01-02 21:00:00,Punct_1,22.01,20.15,28.42,4.3,99.0,3.6,1021.6,26.1406,44.4264
2022-01-02 20:00:00,2022-01-02 21:00:00,Punct_2,30.6,22.9007952,50.45,4.3,99.0,3.6,1021.6,26.127289,44.444925
2022-01-02 20:00:00,2022-01-02 21:00:00,Punct_3,34.01,25.452811919999995,54.03,4.3,99.0,3.6,1021.6,26.127289,44.444925
2022-01-02 21:00:00,2022-01-02 22:00:00,Punct_1,22.11,18.26,34.8,4.6,100.0,3.6,1020.8,26.1406,44.4264
2022-01-02 21:00:00,2022-01-02 22:00:00,Punct_2,26.61,19.91471112,45.63,4.6,100.0,3.6,1020.8,26.127289,44.444925
2022-01-02 21:00:00,2022-01-02 22:00:00,Punct_3,28.16,21.07471872,48.21,4.6,100.0,3.6,1020.8,26.127289,44.444925
2022-01-02 22:00:00,2022-01-02 23:00:00,Punct_1,21.76,17.34,14.47,4.8,100.0,3.6,1020.1,26.1406,44.4264
2022-01-02 22:00:00,2022-01-02 23:00:00,Punct_2,30.47,22.80350424,36.42,4.8,100.0,3.6,1020.1,26.127289,44.444925
2022-01-02 22:00:00,2022-01-02 23:00:00,Punct_3,37.86,28.33412112,36.15,4.8,100.0,3.6,1020.1,26.127289,44.444925
2022-01-02 23:00:00,2022-01-03 00:00:00,Punct_1,19.37,14.88,10.2,4.7,100.0,7.2,1019.3,26.1406,44.4264
2022-01-02 23:00:00,2022-01-03 00:00:00,Punct_2,23.44,17.54230848,29.08,4.7,100.0,7.2,1019.3,26.127289,44.444925
2022-01-02 23:00:00,2022-01-03 00:00:00,Punct_3,33.63,25.16842296,19.64,4.7,100.0,7.2,1019.3,26.127289,44.444925
2022-01-03 00:00:00,2022-01-03 01:00:00,Punct_2,14.11,10.55981112,18.34,4.4,100.0,7.2,1018.4,26.127289,44.444925
2022-01-03 00:00:00,2022-01-03 01:00:00,Punct_3,19.02,14.23441584,12.02,4.4,100.0,7.2,1018.4,26.127289,44.444925
2022-01-03 01:00:00,2022-01-03 02:00:00,Punct_1,12.33,9.14,8.72,4.6,99.0,7.2,1017.8,26.1406,44.4264
2022-01-03 01:00:00,2022-01-03 02:00:00,Punct_2,10.35,7.745857199999999,16.48,4.6,99.0,7.2,1017.8,26.127289,44.444925
2022-01-03 01:00:00,2022-01-03 02:00:00,Punct_3,15.32,11.46536544,11.93,4.6,99.0,7.2,1017.8,26.127289,44.444925
2022-01-03 02:00:00,2022-01-03 03:00:00,Punct_1,9.21,7.41,8.01,4.5,100.0,7.2,1016.9,26.1406,44.4264
2022-01-03 02:00:00,2022-01-03 03:00:00,Punct_2,10.57,7.910503439999999,18.78,4.5,100.0,7.2,1016.9,26.127289,44.444925
2022-01-03 02:00:00,2022-01-03 03:00:00,Punct_3,15.13,11.32317096,11.91,4.5,100.0,7.2,1016.9,26.127289,44.444925
2022-01-03 03:00:00,2022-01-03 04:00:00,Punct_1,8.8,6.69,7.08,4.4,100.0,10.8,1015.6,26.1406,44.4264
2022-01-03 03:00:00,2022-01-03 04:00:00,Punct_2,9.87,7.386629039999999,16.89,4.4,100.0,10.8,1015.6,26.127289,44.444925
2022-01-03 03:00:00,2022-01-03 04:00:00,Punct_3,11.9,8.9058648,10.15,4.4,100.0,10.8,1015.6,26.127289,44.444925
2022-01-03 04:00:00,2022-01-03 05:00:00,Punct_1,12.74,10.63,8.18,4.3,100.0,10.8,1014.8,26.1406,44.4264
2022-01-03 04:00:00,2022-01-03 05:00:00,Punct_2,7.86,5.88236112,17.36,4.3,100.0,10.8,1014.8,26.127289,44.444925
2022-01-03 04:00:00,2022-01-03 05:00:00,Punct_3,9.62,7.199531039999999,11.89,4.3,100.0,10.8,1014.8,26.127289,44.444925
2022-01-03 05:00:00,2022-01-03 06:00:00,Punct_1,12.34,10.37,11.81,4.3,100.0,10.8,1014.5,26.1406,44.4264
2022-01-03 05:00:00,2022-01-03 06:00:00,Punct_2,7.8,5.8374576,20.24,4.3,100.0,10.8,1014.5,26.127289,44.444925
2022-01-03 05:00:00,2022-01-03 06:00:00,Punct_3,9.88,7.39411296,18.71,4.3,100.0,10.8,1014.5,26.127289,44.444925
2022-01-03 06:00:00,2022-01-03 07:00:00,Punct_1,10.87,8.33,15.66,4.1,100.0,10.8,1014.3,26.1406,44.4264
2022-01-03 06:00:00,2022-01-03 07:00:00,Punct_2,10.62,7.947923039999999,30.13,4.1,100.0,10.8,1014.3,26.127289,44.444925
2022-01-03 06:00:00,2022-01-03 07:00:00,Punct_3,14.42,10.79181264,31.78,4.1,100.0,10.8,1014.3,26.127289,44.444925
2022-01-03 07:00:00,2022-01-03 08:00:00,Punct_1,13.17,10.0,19.13,3.9,100.0,7.2,1014.1,26.1406,44.4264
2022-01-03 07:00:00,2022-01-03 08:00:00,Punct_2,11.06,8.27721552,31.85,3.9,100.0,7.2,1014.1,26.127289,44.444925
2022-01-03 07:00:00,2022-01-03 08:00:00,Punct_3,13.72,10.26793824,27.17,3.9,100.0,7.2,1014.1,26.127289,44.444925
2022-01-03 08:00:00,2022-01-03 09:00:00,Punct_1,14.43,10.94,15.09,4.3,100.0,10.8,1013.6,26.1406,44.4264
2022-01-03 08:00:00,2022-01-03 09:00:00,Punct_2,9.23,6.9076581599999995,24.6,4.3,100.0,10.8,1013.6,26.127289,44.444925
2022-01-03 08:00:00,2022-01-03 09:00:00,Punct_3,12.4,9.2800608,19.62,4.3,100.0,10.8,1013.6,26.127289,44.444925
2022-01-03 09:00:00,2022-01-03 10:00:00,Punct_1,13.04,9.76,13.77,5.0,100.0,7.2,1013.0,26.1406,44.4264
2022-01-03 09:00:00,2022-01-03 10:00:00,Punct_2,11.26,8.42689392,22.69,5.0,100.0,7.2,1013.0,26.127289,44.444925
2022-01-03 09:00:00,2022-01-03 10:00:00,Punct_3,16.05,12.0116916,20.83,5.0,100.0,7.2,1013.0,26.127289,44.444925
2022-01-03 10:00:00,2022-01-03 11:00:00,Punct_1,16.73,13.73,12.03,5.1,100.0,10.8,1013.0,26.1406,44.4264
2022-01-03 10:00:00,2022-01-03 11:00:00,Punct_2,13.79,10.320325679999998,24.29,5.1,100.0,10.8,1013.0,26.127289,44.444925
2022-01-03 10:00:00,2022-01-03 11:00:00,Punct_3,18.7,13.994930399999998,20.32,5.1,100.0,10.8,1013.0,26.127289,44.444925
2022-01-03 11:00:00,2022-01-03 12:00:00,Punct_1,20.44,18.26,14.2,6.9,95.0,7.2,1011.9,26.1406,44.4264
2022-01-03 11:00:00,2022-01-03 12:00:00,Punct_2,15.22,11.39052624,27.44,6.9,95.0,7.2,1011.9,26.127289,44.444925
2022-01-03 11:00:00,2022-01-03 12:00:00,Punct_3,20.94,15.67132848,23.81,6.9,95.0,7.2,1011.9,26.127289,44.444925
2022-01-03 12:00:00,2022-01-03 13:00:00,Punct_1,19.16,15.66,14.3,8.4,81.0,7.2,1011.3,26.1406,44.4264
2022-01-03 12:00:00,2022-01-03 13:00:00,Punct_2,17.62,13.18666704,28.7,8.4,81.0,7.2,1011.3,26.127289,44.444925
2022-01-03 12:00:00,2022-01-03 13:00:00,Punct_3,22.09,16.531979279999998,25.03,8.4,81.0,7.2,1011.3,26.127289,44.444925
2022-01-03 13:00:00,2022-01-03 14:00:00,Punct_1,25.07,20.39,14.37,10.2,76.0,10.8,1010.8,26.1406,44.4264
2022-01-03 14:00:00,2022-01-03 15:00:00,Punct_1,20.98,15.9,21.57,10.6,78.0,7.2,1010.7,26.1406,44.4264
2022-01-03 14:00:00,2022-01-03 15:00:00,Punct_2,18.76,14.03983392,35.7,10.6,78.0,7.2,1010.7,26.127289,44.444925
2022-01-03 14:00:00,2022-01-03 15:00:00,Punct_3,22.65,16.951078799999998,32.13,10.6,78.0,7.2,1010.7,26.127289,44.444925
2022-01-03 15:00:00,2022-01-03 16:00:00,Punct_1,21.7,15.03,28.13,9.5,86.0,3.6,1011.0,26.1406,44.4264
2022-01-03 15:00:00,2022-01-03 16:00:00,Punct_2,20.32,15.20732544,45.41,9.5,86.0,3.6,1011.0,26.127289,44.444925
2022-01-03 15:00:00,2022-01-03 16:00:00,Punct_3,23.04,17.242951679999997,42.81,9.5,86.0,3.6,1011.0,26.127289,44.444925
2022-01-03 16:00:00,2022-01-03 17:00:00,Punct_1,23.79,16.41,35.67,11.3,72.0,7.2,1011.3,26.1406,44.4264
2022-01-03 16:00:00,2022-01-03 17:00:00,Punct_2,20.67,15.46926264,56.71,11.3,72.0,7.2,1011.3,26.127289,44.444925
2022-01-03 16:00:00,2022-01-03 17:00:00,Punct_3,23.62,17.67701904,58.25,11.3,72.0,7.2,1011.3,26.127289,44.444925
2022-01-03 17:00:00,2022-01-03 18:00:00,Punct_1,24.16,16.48,20.05,11.3,66.0,3.6,1011.5,26.1406,44.4264
2022-01-03 17:00:00,2022-01-03 18:00:00,Punct_2,18.63,13.94254296,57.31,11.3,66.0,3.6,1011.5,26.127289,44.444925
2022-01-03 17:00:00,2022-01-03 18:00:00,Punct_3,17.16,12.84240672,56.2,11.3,66.0,3.6,1011.5,26.127289,44.444925
2022-01-03 18:00:00,2022-01-03 19:00:00,Punct_1,17.71,11.32,18.56,12.6,52.0,7.2,1011.6,26.1406,44.4264
2022-01-03 18:00:00,2022-01-03 19:00:00,Punct_2,9.99,7.47643608,46.83,12.6,52.0,7.2,1011.6,26.127289,44.444925
2022-01-03 18:00:00,2022-01-03 19:00:00,Punct_3,7.78,5.82248976,43.16,12.6,52.0,7.2,1011.6,26.127289,44.444925
2022-01-03 19:00:00,2022-01-03 20:00:00,Punct_1,15.01,9.45,15.68,12.2,53.0,3.6,1011.6,26.1406,44.4264
2022-01-03 19:00:00,2022-01-03 20:00:00,Punct_2,7.02,5.253711839999999,37.43,12.2,53.0,3.6,1011.6,26.127289,44.444925
2022-01-03 19:00:00,2022-01-03 20:00:00,Punct_3,6.51,4.8720319199999995,40.08,12.2,53.0,3.6,1011.6,26.127289,44.444925
2022-01-03 20:00:00,2022-01-03 21:00:00,Punct_1,11.84,7.65,13.75,11.2,57.0,10.8,1011.9,26.1406,44.4264
2022-01-03 20:00:00,2022-01-03 21:00:00,Punct_2,2.54,1.90091568,33.03,11.2,57.0,10.8,1011.9,26.127289,44.444925
2022-01-03 20:00:00,2022-01-03 21:00:00,Punct_3,3.52,2.63433984,23.32,11.2,57.0,10.8,1011.9,26.127289,44.444925
2022-01-03 21:00:00,2022-01-03 22:00:00,Punct_1,8.53,6.09,10.65,10.2,64.0,10.8,1011.8,26.1406,44.4264
2022-01-03 21:00:00,2022-01-03 22:00:00,Punct_2,4.74,3.54737808,24.63,10.2,64.0,10.8,1011.8,26.127289,44.444925
2022-01-03 21:00:00,2022-01-03 22:00:00,Punct_3,5.96,4.460416319999999,23.34,10.2,64.0,10.8,1011.8,26.127289,44.444925
2022-01-03 22:00:00,2022-01-03 23:00:00,Punct_1,7.49,3.31,6.5,10.2,58.0,10.8,1011.8,26.1406,44.4264
2022-01-03 22:00:00,2022-01-03 23:00:00,Punct_2,2.91,2.17782072,18.47,10.2,58.0,10.8,1011.8,26.127289,44.444925
2022-01-03 22:00:00,2022-01-03 23:00:00,Punct_3,2.34,1.7512372799999998,19.6,10.2,58.0,10.8,1011.8,26.127289,44.444925
2022-01-03 23:00:00,2022-01-04 00:00:00,Punct_1,7.97,4.88,11.43,7.5,71.0,3.6,1012.2,26.1406,44.4264
2022-01-03 23:00:00,2022-01-04 00:00:00,Punct_2,6.02,4.505319839999999,19.1,7.5,71.0,3.6,1012.2,26.127289,44.444925
2022-01-03 23:00:00,2022-01-04 00:00:00,Punct_3,7.92,5.92726464,21.52,7.5,71.0,3.6,1012.2,26.127289,44.444925
2022-01-04 00:00:00,2022-01-04 01:00:00,Punct_1,9.19,6.6,10.01,6.2,75.0,15.1,1012.0,26.1406,44.4264
2022-01-04 00:00:00,2022-01-04 01:00:00,Punct_2,9.34,6.989981279999999,20.81,6.2,75.0,15.1,1012.0,26.127289,44.444925
2022-01-04 00:00:00,2022-01-04 01:00:00,Punct_3,10.43,7.80572856,22.37,6.2,75.0,15.1,1012.0,26.127289,44.444925
2022-01-04 01:00:00,2022-01-04 02:00:00,Punct_2,8.21,6.14429832,19.78,6.9,68.0,3.6,1012.3,26.127289,44.444925
2022-01-04 01:00:00,2022-01-04 02:00:00,Punct_3,10.94,8.187408479999998,17.6,6.9,68.0,3.6,1012.3,26.127289,44.444925
